X,Y,Z
8.577,19.424,206.828
8.577,19.523,206.828
8.577,19.622,206.828
8.577,19.721,206.828
8.577,19.92,206.828
8.577,20.019,206.828
8.577,20.118,206.828
8.679,20.145,207.101
8.679,20.244,207.101
8.679,20.442,207.101
8.679,20.641,207.101
8.679,20.74,207.101
8.679,20.839,207.101
8.679,20.938,207.101
8.679,21.038,207.101
8.679,21.137,207.101
8.679,21.236,207.101
8.679,21.335,207.101
8.679,21.435,207.101
8.679,21.534,207.101
8.577,21.704,206.828
8.577,21.902,206.828
8.577,22.001,206.828
8.577,22.199,206.828
8.577,22.298,206.828
8.577,22.397,206.828
8.577,22.496,206.828
8.577,22.595,206.828
8.577,22.695,206.828
8.577,22.794,206.828
8.577,22.893,206.828
8.577,22.992,206.828
8.679,23.022,207.101
8.679,23.122,207.101
8.679,23.32,207.101
8.782,23.351,207.376
8.782,23.55,207.376
8.782,23.748,207.376
8.782,23.848,207.376
8.782,23.947,207.376
8.782,24.046,207.376
8.782,24.146,207.376
8.782,24.245,207.376
8.782,24.345,207.376
8.782,24.444,207.376
8.782,24.543,207.376
8.782,24.643,207.376
8.782,24.742,207.376
8.782,25.139,207.376
8.885,25.372,207.651
8.885,25.471,207.651
8.885,25.571,207.651
8.885,25.67,207.651
8.885,25.77,207.651
8.885,25.869,207.651
8.885,25.969,207.651
8.885,26.068,207.651
8.885,26.168,207.651
8.885,26.267,207.651
8.885,26.367,207.651
8.885,26.466,207.651
8.885,26.566,207.651
8.885,26.665,207.651
8.885,26.765,207.651
8.885,26.864,207.651
8.885,26.964,207.651
8.989,27.099,207.927
8.989,27.199,207.927
8.989,27.398,207.927
8.989,27.597,207.927
8.885,27.76,207.651
8.885,27.859,207.651
8.989,27.896,207.927
8.989,28.096,207.927
8.989,28.295,207.927
8.989,28.394,207.927
8.989,28.494,207.927
8.989,28.693,207.927
8.989,28.893,207.927
8.989,28.992,207.927
9.093,29.23,208.203
9.093,29.43,208.203
9.093,29.53,208.203
9.093,29.629,208.203
9.093,29.729,208.203
9.093,29.829,208.203
9.093,29.929,208.203
9.093,30.028,208.203
9.093,30.128,208.203
9.093,30.228,208.203
9.093,30.427,208.203
9.093,30.527,208.203
9.093,30.627,208.203
9.197,30.668,208.481
9.197,30.868,208.481
9.197,30.967,208.481
9.197,31.067,208.481
9.197,31.167,208.481
9.197,31.267,208.481
9.197,31.367,208.481
9.197,31.467,208.481
9.197,31.567,208.481
9.197,31.667,208.481
9.197,31.767,208.481
9.197,31.866,208.481
9.197,31.966,208.481
9.197,32.066,208.481
9.197,32.166,208.481
9.197,32.266,208.481
9.197,32.366,208.481
9.197,32.466,208.481
9.197,32.566,208.481
9.197,32.666,208.481
9.197,32.865,208.481
9.301,33.009,208.759
9.301,33.209,208.759
9.301,33.409,208.759
9.301,33.509,208.759
9.301,33.709,208.759
9.301,34.01,208.759
9.405,34.255,209.037
9.405,34.456,209.037
9.405,34.656,209.037
9.301,34.71,208.759
9.405,34.756,209.037
9.301,34.81,208.759
9.301,34.91,208.759
9.405,35.057,209.037
9.405,35.257,209.037
9.405,35.357,209.037
9.405,35.457,209.037
9.405,35.557,209.037
9.405,35.658,209.037
9.405,35.758,209.037
9.405,35.858,209.037
9.405,35.958,209.037
9.405,36.058,209.037
9.405,36.158,209.037
9.405,36.259,209.037
9.405,36.359,209.037
9.405,36.459,209.037
9.405,36.559,209.037
9.405,36.659,209.037
9.405,36.759,209.037
9.405,36.86,209.037
9.405,36.96,209.037
9.405,37.06,209.037
9.405,37.16,209.037
9.405,37.26,209.037
9.405,37.36,209.037
9.405,37.46,209.037
9.405,37.561,209.037
9.405,37.761,209.037
9.405,37.861,209.037
9.405,38.061,209.037
9.51,38.313,209.317
9.51,38.413,209.317
9.51,38.514,209.317
9.51,38.614,209.317
9.51,38.714,209.317
9.51,38.814,209.317
9.51,38.915,209.317
9.51,39.015,209.317
9.51,39.115,209.317
9.51,39.216,209.317
9.665,1.371,204.397
9.665,1.469,204.397
9.665,1.665,204.397
9.665,1.959,204.397
9.765,2.157,204.664
9.765,2.354,204.664
9.765,2.452,204.664
9.765,2.55,204.664
9.765,2.648,204.664
9.765,2.746,204.664
9.765,2.844,204.664
9.765,2.942,204.664
9.765,3.04,204.664
9.765,3.138,204.664
9.866,3.24,204.932
9.866,3.437,204.932
9.866,3.633,204.932
9.866,3.731,204.932
9.866,3.83,204.932
9.866,3.928,204.932
9.866,4.026,204.932
9.866,4.124,204.932
9.866,4.222,204.932
9.866,4.321,204.932
9.866,4.419,204.932
9.866,4.517,204.932
9.866,4.615,204.932
9.866,4.713,204.932
9.866,5.106,204.932
9.966,5.113,205.201
9.966,5.211,205.201
9.966,5.408,205.201
9.966,5.506,205.201
9.966,5.604,205.201
9.966,5.703,205.201
9.966,5.801,205.201
9.966,5.899,205.201
9.966,5.998,205.201
9.966,6.096,205.201
9.966,6.194,205.201
9.966,6.293,205.201
9.966,6.391,205.201
9.966,6.784,205.201
10.068,6.99,205.47
10.068,7.089,205.47
10.068,7.187,205.47
9.966,7.374,205.201
10.068,7.384,205.47
9.966,7.473,205.201
10.068,7.581,205.47
10.068,7.778,205.47
10.068,7.876,205.47
10.068,8.073,205.47
10.068,8.27,205.47
10.068,8.368,205.47
10.068,8.565,205.47
10.169,8.675,205.74
10.169,8.774,205.74
10.169,8.872,205.74
10.169,8.971,205.74
10.169,9.07,205.74
10.169,9.168,205.74
10.169,9.267,205.74
10.169,9.365,205.74
10.169,9.464,205.74
10.169,9.562,205.74
10.169,9.661,205.74
10.169,9.76,205.74
10.169,9.858,205.74
10.169,9.957,205.74
10.169,10.055,205.74
10.169,10.154,205.74
10.169,10.253,205.74
10.169,10.351,205.74
10.169,10.45,205.74
10.169,10.647,205.74
10.169,10.844,205.74
10.169,10.943,205.74
10.27,10.957,206.011
10.27,11.154,206.011
10.169,11.238,205.74
10.169,11.435,205.74
10.169,11.633,205.74
10.169,11.731,205.74
10.169,11.928,205.74
10.169,12.027,205.74
10.27,12.142,206.011
10.27,12.339,206.011
10.27,12.536,206.011
10.27,12.635,206.011
10.27,12.734,206.011
10.27,12.833,206.011
10.27,12.931,206.011
10.27,13.03,206.011
10.27,13.129,206.011
10.27,13.227,206.011
10.27,13.326,206.011
10.27,13.425,206.011
10.27,13.523,206.011
10.27,13.622,206.011
10.372,13.64,206.283
10.372,13.739,206.283
10.372,13.937,206.283
10.372,14.036,206.283
10.27,14.116,206.011
10.372,14.134,206.283
10.27,14.214,206.011
10.27,14.313,206.011
10.372,14.431,206.283
10.372,14.53,206.283
10.372,14.629,206.283
10.372,14.826,206.283
10.372,14.925,206.283
10.372,15.024,206.283
10.372,15.123,206.283
10.372,15.222,206.283
10.372,15.32,206.283
10.372,15.419,206.283
10.372,15.518,206.283
10.372,15.617,206.283
10.372,15.716,206.283
10.372,15.914,206.283
10.474,16.033,206.555
10.474,16.231,206.555
10.474,16.429,206.555
10.474,16.528,206.555
10.474,16.627,206.555
10.474,16.726,206.555
10.474,16.825,206.555
10.474,16.924,206.555
10.474,17.023,206.555
10.474,17.122,206.555
10.474,17.221,206.555
10.474,17.32,206.555
10.474,17.419,206.555
10.474,17.617,206.555
10.474,17.716,206.555
10.577,17.938,206.828
10.577,18.136,206.828
10.474,18.211,206.555
10.577,18.334,206.828
10.577,18.433,206.828
10.577,18.532,206.828
10.577,18.631,206.828
10.577,18.73,206.828
10.577,18.929,206.828
10.577,19.028,206.828
10.577,19.127,206.828
10.577,19.226,206.828
10.577,19.325,206.828
10.577,19.424,206.828
10.577,19.523,206.828
10.577,19.622,206.828
10.577,19.721,206.828
10.577,19.92,206.828
10.474,19.992,206.555
10.474,20.091,206.555
10.474,20.19,206.555
10.577,20.217,206.828
10.577,20.316,206.828
10.577,20.514,206.828
10.577,20.613,206.828
10.577,20.713,206.828
10.577,20.812,206.828
10.577,20.911,206.828
10.577,21.01,206.828
10.577,21.109,206.828
10.577,21.208,206.828
10.577,21.307,206.828
10.577,21.406,206.828
10.577,21.505,206.828
10.577,21.604,206.828
10.577,21.803,206.828
10.679,21.931,207.101
10.679,22.129,207.101
10.679,22.228,207.101
10.679,22.427,207.101
10.679,22.526,207.101
10.679,22.625,207.101
10.679,22.725,207.101
10.679,22.824,207.101
10.679,22.923,207.101
10.782,22.953,207.376
10.782,23.053,207.376
10.782,23.152,207.376
10.782,23.252,207.376
10.782,23.351,207.376
10.782,23.45,207.376
10.782,23.55,207.376
10.782,23.649,207.376
10.782,23.748,207.376
10.782,23.848,207.376
10.782,23.947,207.376
10.782,24.046,207.376
10.782,24.146,207.376
10.782,24.245,207.376
10.782,24.345,207.376
10.782,24.444,207.376
10.782,24.543,207.376
10.782,24.643,207.376
10.885,24.675,207.651
10.885,24.775,207.651
10.989,24.907,207.927
10.989,25.007,207.927
10.989,25.107,207.927
10.989,25.206,207.927
10.989,25.406,207.927
10.989,25.505,207.927
10.989,25.605,207.927
10.989,25.704,207.927
10.989,25.804,207.927
10.989,25.904,207.927
10.989,26.003,207.927
10.989,26.103,207.927
10.989,26.203,207.927
10.989,26.302,207.927
10.989,26.402,207.927
10.989,26.501,207.927
10.989,26.601,207.927
10.989,26.701,207.927
10.989,26.8,207.927
10.989,26.9,207.927
10.989,27.0,207.927
10.989,27.099,207.927
10.989,27.199,207.927
10.989,27.298,207.927
10.989,27.398,207.927
10.989,27.498,207.927
10.989,27.597,207.927
10.989,27.697,207.927
10.989,27.797,207.927
10.989,27.896,207.927
10.989,27.996,207.927
11.093,28.133,208.203
11.093,28.332,208.203
11.093,28.432,208.203
11.093,28.532,208.203
11.093,28.632,208.203
11.093,28.731,208.203
11.093,28.831,208.203
11.093,28.931,208.203
11.093,29.031,208.203
11.093,29.131,208.203
11.093,29.23,208.203
11.093,29.33,208.203
11.093,29.43,208.203
11.093,29.53,208.203
11.093,29.729,208.203
11.197,29.769,208.481
11.197,29.869,208.481
11.197,30.068,208.481
11.197,30.168,208.481
11.197,30.268,208.481
11.197,30.368,208.481
11.093,30.527,208.203
11.197,30.568,208.481
11.093,30.627,208.203
11.093,30.826,208.203
11.093,30.926,208.203
11.093,31.026,208.203
11.093,31.126,208.203
11.093,31.226,208.203
11.093,31.325,208.203
11.093,31.425,208.203
11.093,31.525,208.203
11.093,31.625,208.203
11.093,31.724,208.203
11.093,31.824,208.203
11.093,31.924,208.203
11.093,32.024,208.203
11.093,32.123,208.203
11.093,32.323,208.203
11.197,32.366,208.481
11.197,32.466,208.481
11.197,32.566,208.481
11.197,32.766,208.481
11.197,32.865,208.481
11.197,32.965,208.481
11.197,33.065,208.481
11.197,33.165,208.481
11.197,33.265,208.481
11.197,33.365,208.481
11.197,33.465,208.481
11.197,33.565,208.481
11.197,33.764,208.481
10.989,33.874,207.927
11.093,33.919,208.203
11.197,33.964,208.481
11.301,34.11,208.759
11.301,34.21,208.759
11.301,34.41,208.759
11.301,34.51,208.759
11.301,34.61,208.759
11.301,34.71,208.759
11.301,34.81,208.759
11.301,34.91,208.759
11.301,35.01,208.759
11.301,35.11,208.759
11.301,35.21,208.759
11.301,35.31,208.759
11.301,35.41,208.759
11.301,35.51,208.759
11.301,35.61,208.759
11.301,35.71,208.759
11.301,35.81,208.759
11.301,35.91,208.759
11.301,36.11,208.759
11.405,36.359,209.037
11.405,36.559,209.037
11.405,36.759,209.037
11.405,36.86,209.037
11.405,36.96,209.037
11.405,37.16,209.037
11.405,37.26,209.037
11.51,37.511,209.317
11.51,37.711,209.317
11.51,37.811,209.317
11.51,37.912,209.317
11.51,38.012,209.317
11.51,38.112,209.317
11.51,38.213,209.317
11.51,38.313,209.317
11.51,38.413,209.317
11.51,38.514,209.317
11.51,38.614,209.317
11.51,38.714,209.317
11.51,38.814,209.317
11.51,38.915,209.317
11.51,39.015,209.317
11.51,39.115,209.317
11.51,39.216,209.317
11.615,39.369,209.597
11.615,39.569,209.597
11.565,1.369,204.13
11.565,1.467,204.13
11.665,1.469,204.397
11.665,1.567,204.397
11.665,1.665,204.397
11.665,1.763,204.397
11.665,1.861,204.397
11.665,1.959,204.397
11.665,2.057,204.397
11.665,2.155,204.397
11.665,2.253,204.397
11.665,2.448,204.397
11.665,2.546,204.397
11.665,2.644,204.397
11.665,2.84,204.397
11.665,3.036,204.397
11.765,3.04,204.664
11.765,3.236,204.664
11.765,3.334,204.664
11.765,3.432,204.664
11.866,3.437,204.932
11.866,3.535,204.932
11.866,3.731,204.932
11.866,3.928,204.932
11.866,4.026,204.932
11.866,4.124,204.932
11.866,4.222,204.932
11.866,4.321,204.932
11.866,4.419,204.932
11.866,4.517,204.932
11.866,4.615,204.932
11.866,4.713,204.932
11.866,4.812,204.932
11.866,4.91,204.932
11.866,5.008,204.932
11.866,5.106,204.932
11.866,5.204,204.932
11.866,5.303,204.932
11.866,5.401,204.932
11.866,5.499,204.932
11.966,5.506,205.201
11.966,5.703,205.201
11.966,5.998,205.201
11.866,6.088,204.932
11.866,6.186,204.932
11.866,6.383,204.932
11.966,6.391,205.201
11.966,6.489,205.201
11.966,6.686,205.201
11.966,6.784,205.201
11.966,6.981,205.201
11.966,7.079,205.201
11.966,7.178,205.201
11.966,7.276,205.201
11.966,7.473,205.201
11.966,7.669,205.201
12.068,7.778,205.47
12.068,7.876,205.47
12.068,7.975,205.47
12.068,8.073,205.47
12.068,8.172,205.47
12.068,8.27,205.47
12.068,8.368,205.47
12.068,8.467,205.47
12.068,8.565,205.47
12.068,8.762,205.47
12.169,8.774,205.74
12.169,8.872,205.74
12.169,8.971,205.74
12.169,9.168,205.74
12.169,9.365,205.74
12.169,9.464,205.74
12.169,9.562,205.74
12.169,9.661,205.74
12.169,9.76,205.74
12.169,9.858,205.74
12.169,9.957,205.74
12.169,10.055,205.74
12.169,10.154,205.74
12.169,10.253,205.74
12.169,10.351,205.74
12.169,10.45,205.74
12.169,10.548,205.74
12.169,10.647,205.74
12.169,10.745,205.74
12.169,10.844,205.74
12.169,10.943,205.74
12.169,11.238,205.74
12.169,11.337,205.74
12.27,11.451,206.011
12.27,11.549,206.011
12.27,11.648,206.011
12.27,11.845,206.011
12.27,11.944,206.011
12.27,12.043,206.011
12.27,12.142,206.011
12.27,12.24,206.011
12.27,12.339,206.011
12.27,12.438,206.011
12.27,12.536,206.011
12.27,12.635,206.011
12.27,12.734,206.011
12.27,12.833,206.011
12.27,13.03,206.011
12.27,13.129,206.011
12.372,13.146,206.283
12.372,13.344,206.283
12.372,13.442,206.283
12.372,13.541,206.283
12.372,13.64,206.283
12.372,13.739,206.283
12.372,13.838,206.283
12.372,13.937,206.283
12.372,14.036,206.283
12.372,14.134,206.283
12.372,14.233,206.283
12.372,14.332,206.283
12.372,14.431,206.283
12.372,14.53,206.283
12.372,14.629,206.283
12.372,14.727,206.283
12.372,14.826,206.283
12.372,14.925,206.283
12.372,15.024,206.283
12.372,15.123,206.283
12.372,15.222,206.283
12.372,15.32,206.283
12.372,15.419,206.283
12.372,15.518,206.283
12.372,15.617,206.283
12.372,15.716,206.283
12.372,15.914,206.283
12.372,16.012,206.283
12.372,16.111,206.283
12.474,16.231,206.555
12.474,16.33,206.555
12.474,16.627,206.555
12.474,16.726,206.555
12.474,16.825,206.555
12.474,16.924,206.555
12.474,17.023,206.555
12.474,17.122,206.555
12.474,17.221,206.555
12.474,17.32,206.555
12.474,17.419,206.555
12.474,17.518,206.555
12.474,17.617,206.555
12.474,17.716,206.555
12.474,17.815,206.555
12.474,17.914,206.555
12.474,18.013,206.555
12.474,18.112,206.555
12.474,18.211,206.555
12.474,18.31,206.555
12.474,18.508,206.555
12.577,18.532,206.828
12.577,18.929,206.828
12.577,19.127,206.828
12.577,19.226,206.828
12.577,19.523,206.828
12.577,19.622,206.828
12.679,19.748,207.101
12.679,19.847,207.101
12.679,19.946,207.101
12.679,20.045,207.101
12.679,20.145,207.101
12.679,20.244,207.101
12.679,20.343,207.101
12.679,20.442,207.101
12.679,20.541,207.101
12.679,20.641,207.101
12.679,20.839,207.101
12.577,20.911,206.828
12.577,21.109,206.828
12.577,21.208,206.828
12.577,21.307,206.828
12.577,21.505,206.828
12.577,21.704,206.828
12.679,21.931,207.101
12.782,22.159,207.376
12.782,22.258,207.376
12.782,22.357,207.376
12.782,22.457,207.376
12.782,22.556,207.376
12.782,22.655,207.376
12.782,22.755,207.376
12.782,22.854,207.376
12.782,22.953,207.376
12.782,23.053,207.376
12.782,23.152,207.376
12.782,23.252,207.376
12.782,23.45,207.376
12.782,23.649,207.376
12.885,23.78,207.651
12.885,23.879,207.651
12.885,23.979,207.651
12.885,24.078,207.651
12.885,24.178,207.651
12.885,24.277,207.651
12.885,24.377,207.651
12.885,24.476,207.651
12.885,24.576,207.651
12.885,24.675,207.651
12.885,24.775,207.651
12.885,24.874,207.651
12.885,24.974,207.651
12.885,25.073,207.651
12.885,25.173,207.651
12.885,25.272,207.651
12.885,25.372,207.651
12.885,25.471,207.651
12.885,25.571,207.651
12.885,25.67,207.651
12.885,25.77,207.651
12.885,25.869,207.651
12.885,25.969,207.651
12.885,26.068,207.651
12.885,26.168,207.651
12.885,26.367,207.651
12.989,26.402,207.927
12.989,26.501,207.927
12.989,26.601,207.927
12.989,26.8,207.927
12.989,27.0,207.927
12.989,27.099,207.927
12.989,27.199,207.927
12.989,27.298,207.927
12.989,27.498,207.927
12.989,27.697,207.927
12.989,27.797,207.927
13.093,27.834,208.203
13.093,27.933,208.203
13.093,28.033,208.203
13.093,28.133,208.203
13.093,28.233,208.203
13.093,28.332,208.203
13.093,28.432,208.203
13.093,28.532,208.203
13.093,28.632,208.203
13.093,28.831,208.203
13.093,28.931,208.203
13.093,29.031,208.203
12.989,29.092,207.927
12.989,29.191,207.927
12.989,29.49,207.927
12.989,29.59,207.927
13.093,29.629,208.203
13.093,29.829,208.203
13.093,30.028,208.203
13.197,30.168,208.481
13.197,30.268,208.481
13.197,30.368,208.481
13.197,30.468,208.481
13.197,30.568,208.481
13.197,30.668,208.481
13.197,30.768,208.481
13.197,30.868,208.481
13.197,30.967,208.481
13.197,31.067,208.481
13.197,31.167,208.481
13.197,31.267,208.481
13.197,31.367,208.481
13.197,31.467,208.481
13.197,31.567,208.481
13.197,31.667,208.481
13.197,31.767,208.481
13.197,31.866,208.481
13.197,31.966,208.481
13.197,32.066,208.481
13.197,32.166,208.481
13.197,32.266,208.481
13.197,32.366,208.481
13.197,32.466,208.481
13.197,32.566,208.481
13.197,32.666,208.481
13.197,32.865,208.481
13.301,33.309,208.759
13.301,33.509,208.759
13.301,33.609,208.759
13.301,33.709,208.759
13.301,33.809,208.759
13.301,33.91,208.759
13.301,34.01,208.759
13.301,34.11,208.759
13.301,34.21,208.759
13.301,34.31,208.759
13.301,34.41,208.759
13.301,34.51,208.759
13.301,34.61,208.759
13.301,34.71,208.759
13.301,34.81,208.759
13.301,34.91,208.759
13.301,35.01,208.759
13.301,35.11,208.759
13.301,35.21,208.759
13.301,35.31,208.759
13.301,35.41,208.759
13.301,35.51,208.759
13.301,35.61,208.759
13.301,35.71,208.759
13.301,35.81,208.759
13.301,35.91,208.759
13.405,36.058,209.037
13.405,36.259,209.037
13.405,36.359,209.037
13.405,36.559,209.037
13.405,36.759,209.037
13.405,36.86,209.037
13.405,36.96,209.037
13.405,37.06,209.037
13.405,37.16,209.037
13.405,37.26,209.037
13.405,37.36,209.037
13.405,37.46,209.037
13.405,37.561,209.037
13.51,37.711,209.317
13.51,37.912,209.317
13.51,38.012,209.317
13.405,38.061,209.037
13.405,38.262,209.037
13.405,38.562,209.037
13.405,38.662,209.037
13.405,38.763,209.037
13.51,38.814,209.317
13.51,38.915,209.317
13.51,39.115,209.317
13.51,39.316,209.317
13.51,39.516,209.317
13.565,1.565,204.13
13.665,1.567,204.397
13.565,1.663,204.13
13.565,1.858,204.13
13.665,2.057,204.397
13.765,2.354,204.664
13.765,2.452,204.664
13.765,2.55,204.664
13.765,2.648,204.664
13.765,2.746,204.664
13.765,2.844,204.664
13.765,2.942,204.664
13.765,3.04,204.664
13.765,3.138,204.664
13.765,3.236,204.664
13.765,3.334,204.664
13.765,3.432,204.664
13.765,3.53,204.664
13.765,3.628,204.664
13.765,3.727,204.664
13.765,3.825,204.664
13.765,3.923,204.664
13.765,4.021,204.664
13.765,4.119,204.664
13.765,4.217,204.664
13.765,4.315,204.664
13.765,4.413,204.664
13.765,4.511,204.664
13.765,4.609,204.664
13.765,4.707,204.664
13.765,4.805,204.664
13.765,5.001,204.664
13.765,5.099,204.664
13.866,5.303,204.932
13.866,5.499,204.932
13.866,5.597,204.932
13.866,5.695,204.932
13.866,5.793,204.932
13.866,5.892,204.932
13.866,5.99,204.932
13.866,6.088,204.932
13.866,6.186,204.932
13.866,6.284,204.932
13.866,6.481,204.932
13.866,6.579,204.932
13.866,6.775,204.932
13.866,6.874,204.932
13.966,6.883,205.201
13.966,7.178,205.201
13.966,7.374,205.201
13.966,7.473,205.201
14.068,7.482,205.47
14.068,7.581,205.47
14.068,7.679,205.47
14.068,7.876,205.47
14.068,7.975,205.47
14.068,8.073,205.47
14.068,8.172,205.47
14.068,8.27,205.47
14.068,8.368,205.47
14.068,8.467,205.47
14.068,8.565,205.47
14.068,8.664,205.47
14.068,8.762,205.47
14.068,8.861,205.47
14.068,8.959,205.47
14.068,9.058,205.47
14.068,9.156,205.47
14.068,9.255,205.47
14.068,9.353,205.47
14.068,9.451,205.47
14.068,9.55,205.47
14.068,9.648,205.47
14.068,9.747,205.47
14.068,9.845,205.47
14.068,9.944,205.47
14.068,10.042,205.47
14.068,10.141,205.47
14.068,10.239,205.47
14.068,10.633,205.47
14.169,10.647,205.74
14.169,10.844,205.74
14.169,10.943,205.74
14.169,11.041,205.74
14.169,11.14,205.74
14.169,11.238,205.74
14.169,11.337,205.74
14.169,11.435,205.74
14.169,11.534,205.74
14.169,11.633,205.74
14.169,11.731,205.74
